ID	Section	Sentence	Desired_Section	Segment_annotation	Issue Type
3b944e4ed36cecfdc9e6caa201771f4f95ac47d5de84537a4f4f1523bd5ee9722ad0ac9b0558cab3a9cb3b39b4ece05cdb53de63f7d9e0c74fad24a6306cc168	summary_of_weaknesses	The optimal data selection strategy also seems to offer limited improvement over random data selection.	Summary_of_weaknesses	I	H6. The results are negative
3b944e4ed36cecfdc9e6caa201771f4f95ac47d5de84537a4f4f1523bd5ee9722ad0ac9b0558cab3a9cb3b39b4ece05cdb53de63f7d9e0c74fad24a6306cc168	comments,_suggestions_and_typos	comments,_suggestions_and_typos:	comments,_suggestions_and_typos	O	
3b944e4ed36cecfdc9e6caa201771f4f95ac47d5de84537a4f4f1523bd5ee9722ad0ac9b0558cab3a9cb3b39b4ece05cdb53de63f7d9e0c74fad24a6306cc168	comments,_suggestions_and_typos	Can you provide more insights about why loss embedding based data selection is better for sequential labeling task while gradient embedding is better for classification task?	comments,_suggestions_and_typos	B	X is not clear, H1. The results are not surprising
3b944e4ed36cecfdc9e6caa201771f4f95ac47d5de84537a4f4f1523bd5ee9722ad0ac9b0558cab3a9cb3b39b4ece05cdb53de63f7d9e0c74fad24a6306cc168	comments,_suggestions_and_typos	Why embedding based methods are better than other selection methods?For method selection, details should be included in the main paper rather than appendix (2.1 and 2.2 all refer to Appendix B).	comments,_suggestions_and_typos	B	H11. The paper has language errors
50018272a4012c35c9914c4c39a3bb52c4db9e443c982e6d428345b13e0fddd0d6d07ef6b41aad094d1994aedf89dd28dc573b68b0467426abb0e37b21ee1e7b	summary_of_weaknesses	Nothing as such!!	comments,_suggestions_and_typos	O	Other
50018272a4012c35c9914c4c39a3bb52c4db9e443c982e6d428345b13e0fddd0d6d07ef6b41aad094d1994aedf89dd28dc573b68b0467426abb0e37b21ee1e7b	comments,_suggestions_and_typos	comments,_suggestions_and_typos:Nothing as such!!	comments,_suggestions_and_typos	O	Other
909401608cd2cc3f27e81166e206956bf00b27534e3891663097ddfb6331144a76c4eeed90fdbeac4c98b7ce3be6a927f50b53554de93f5aee759d016da075d3	summary_of_weaknesses	What is the percentage of complex questions in the VQA dataset ?	Summary_of_weaknesses	B	H13. The authors could also do [extra experiment X]
909401608cd2cc3f27e81166e206956bf00b27534e3891663097ddfb6331144a76c4eeed90fdbeac4c98b7ce3be6a927f50b53554de93f5aee759d016da075d3	summary_of_weaknesses	If the proportion is very small, it is really hard for the proposed method to gain significant improvement.-There are several dependancies (e.g. SQS, Oracle) that bound the performance of the proposed model.-The improvement of Table 1 and 2 is not significant.	Summary_of_weaknesses	I	H1. The results are not surprising, H6. The results are negative
909401608cd2cc3f27e81166e206956bf00b27534e3891663097ddfb6331144a76c4eeed90fdbeac4c98b7ce3be6a927f50b53554de93f5aee759d016da075d3	summary_of_weaknesses	If the author insists on the significancy of those performance, please provide corresponding statistical analysis, like p-value.	Summary_of_weaknesses	I	Other
909401608cd2cc3f27e81166e206956bf00b27534e3891663097ddfb6331144a76c4eeed90fdbeac4c98b7ce3be6a927f50b53554de93f5aee759d016da075d3	comments,_suggestions_and_typos	comments,_suggestions_and_typos:N/A	comments,_suggestions_and_typos	O	Other
9760bb62538746e046f7f04b2e4689313a4e13df107f3038e770165cbccbe47718146c9fe793a9f9b0a0d41f046b704ba990d38f59e3872cf6e809b2a0412572	summary_of_weaknesses	While I appreciate their effort in building pre-trained models for long sequences, I do have the following concerns: -The results by other models (Table 2, Table 4 bottom) are taken from the original papers whose experiments might not be conducted under the same computational limit (i.e., GPU/TPU memory).	Summary_of_weaknesses	B	H13. The authors could also do [extra experiment X]
9760bb62538746e046f7f04b2e4689313a4e13df107f3038e770165cbccbe47718146c9fe793a9f9b0a0d41f046b704ba990d38f59e3872cf6e809b2a0412572	summary_of_weaknesses	It is likely that the improved performance is due to the authors' better computational resource that allows longer inputs.	Summary_of_weaknesses	I	H2. The results contradict what I would expect
9760bb62538746e046f7f04b2e4689313a4e13df107f3038e770165cbccbe47718146c9fe793a9f9b0a0d41f046b704ba990d38f59e3872cf6e809b2a0412572	summary_of_weaknesses	Also, it is unclear if techniques that can reduce memory usage (e.g., gradient checkpointing) are used by the authors in this paper to reach longer inputs.-In Table 4 and Figure 2, due to the lack of T5 models pre-trained with the Gap Sentence Prediction objective, It is unclear the better performance by LongT5 is due to the Transient Global Attention or the Gap Sentence Prediction pre-training objective.-There lacks some ablation studies for the Transient Global Attention (e.g., is it necessary to use all global tokens?).	Summary_of_weaknesses	I	H13. The authors could also do [extra experiment X]
9760bb62538746e046f7f04b2e4689313a4e13df107f3038e770165cbccbe47718146c9fe793a9f9b0a0d41f046b704ba990d38f59e3872cf6e809b2a0412572	comments,_suggestions_and_typos	Would be better if the input lengths used by different comparisons are listed.	comments,_suggestions_and_typos	B	H13. The authors could also do [extra experiment X]
b9bf179e786d9d9d441ad848e6818c4bcb3dfbe3f0162524065bd80b548782324417b849cac82e90feb3373cf7ffdf9eaad8e2f81b03bc43279e0f8e03b3f99b	summary_of_weaknesses	(minor) Studying the correlation between inter-class JS divergence and performance is a good point.	Summary_of_weaknesses	B	H13. The authors could also do [extra experiment X]
b9bf179e786d9d9d441ad848e6818c4bcb3dfbe3f0162524065bd80b548782324417b849cac82e90feb3373cf7ffdf9eaad8e2f81b03bc43279e0f8e03b3f99b	summary_of_weaknesses	However, I found its results not entirely convincing because it depends on the presence of two of the six tasks: CoLA and SST-2.	Summary_of_strengthes	I	H1. The results are not surprising
b9bf179e786d9d9d441ad848e6818c4bcb3dfbe3f0162524065bd80b548782324417b849cac82e90feb3373cf7ffdf9eaad8e2f81b03bc43279e0f8e03b3f99b	summary_of_weaknesses	CoLA is a quite different task, and the authors also report the correlation without this task, which becomes much smaller.	Summary_of_weaknesses	I	Other
b9bf179e786d9d9d441ad848e6818c4bcb3dfbe3f0162524065bd80b548782324417b849cac82e90feb3373cf7ffdf9eaad8e2f81b03bc43279e0f8e03b3f99b	summary_of_weaknesses	At that point the presence of a positive correlation entirely depends on the presence of SST-2.	Summary_of_weaknesses	I	H1. The results are not surprising
b9bf179e786d9d9d441ad848e6818c4bcb3dfbe3f0162524065bd80b548782324417b849cac82e90feb3373cf7ffdf9eaad8e2f81b03bc43279e0f8e03b3f99b	summary_of_weaknesses	Or to phrase it differently, no such correlation is observed in the subset of tasks {QQP, MRPC, QNLI, RTE}.	Summary_of_weaknesses	I	H1. The results are not surprising
b9bf179e786d9d9d441ad848e6818c4bcb3dfbe3f0162524065bd80b548782324417b849cac82e90feb3373cf7ffdf9eaad8e2f81b03bc43279e0f8e03b3f99b	comments,_suggestions_and_typos	The authors have taken into account all my previous comments, and plan to look into the correlation point above.	Summary_of_weaknesses	I	Other
c4fff444ce629569aa444881cb13c6cb61c630ead029630f063f04a5fabb4d6cde095a8ec2f76e7bbdcdb427e76b0c7578a2f92c32ff585fab0939e7bed5a6a5	summary_of_weaknesses	By showing that there is an equivalent graph in the rank space on which message passing is equivalent to message passing in the original joint state and rank space, this work exposes the fact that these large structured prediction models with fully decomposable clique potentials (Chiu et al 2021 being an exception) are equivalent to a smaller structured prediction model (albeit with over-parameterized clique potentials).	Summary_of_weaknesses	B	Other
c4fff444ce629569aa444881cb13c6cb61c630ead029630f063f04a5fabb4d6cde095a8ec2f76e7bbdcdb427e76b0c7578a2f92c32ff585fab0939e7bed5a6a5	summary_of_weaknesses	For example, looking at Figure 5 (c), the original HMM is equivalent to a smaller MRF with state size being the rank size (which is the reason why inference complexity does not depend on the original number of states at all after calculating the equivalent transition and emission matrices).	Summary_of_weaknesses	I	Other
c4fff444ce629569aa444881cb13c6cb61c630ead029630f063f04a5fabb4d6cde095a8ec2f76e7bbdcdb427e76b0c7578a2f92c32ff585fab0939e7bed5a6a5	summary_of_weaknesses	One naturally wonders why not simply train a smaller HMM, and where does the performance gain of this paper come from in Table 3.As another example, looking at Figure 4 (a), the original PCFG is equivalent to a smaller PCFG (with fully decomposable potentials) with state size being the rank size.	Summary_of_weaknesses	I	H16. Limitations != weaknesses
c4fff444ce629569aa444881cb13c6cb61c630ead029630f063f04a5fabb4d6cde095a8ec2f76e7bbdcdb427e76b0c7578a2f92c32ff585fab0939e7bed5a6a5	summary_of_weaknesses	This smaller PCFG is over-parameterized though, e.g., its potential $H\in \mathcal{R}^{r	Summary_of_weaknesses	I	Other
c4fff444ce629569aa444881cb13c6cb61c630ead029630f063f04a5fabb4d6cde095a8ec2f76e7bbdcdb427e76b0c7578a2f92c32ff585fab0939e7bed5a6a5	summary_of_weaknesses	\times r}$ is parameterized as $V U^T$ where $U,V\in \mathcal{R}^{r	Summary_of_weaknesses	I	Other
c4fff444ce629569aa444881cb13c6cb61c630ead029630f063f04a5fabb4d6cde095a8ec2f76e7bbdcdb427e76b0c7578a2f92c32ff585fab0939e7bed5a6a5	summary_of_weaknesses	\times m}$ and $r < m$, instead of directly being parameterized as a learned matrix of $\mathcal{R}^{r \times r}$. That being said, I don't consider this a problem introduced by this paper since this should be a problem of many previous works as well, and it seems an intriguing question why large state spaces help despite the existence of these equivalent small models.	Summary_of_weaknesses	I	Other
c4fff444ce629569aa444881cb13c6cb61c630ead029630f063f04a5fabb4d6cde095a8ec2f76e7bbdcdb427e76b0c7578a2f92c32ff585fab0939e7bed5a6a5	summary_of_weaknesses	Is it similar to why overparameterizing in neural models help?	Summary_of_weaknesses	I	H1. The results are not surprising
c4fff444ce629569aa444881cb13c6cb61c630ead029630f063f04a5fabb4d6cde095a8ec2f76e7bbdcdb427e76b0c7578a2f92c32ff585fab0939e7bed5a6a5	summary_of_weaknesses	Is there an equivalent form of the lottery ticket hypothesis here?	Summary_of_weaknesses	I	H1. The results are not surprising
c4fff444ce629569aa444881cb13c6cb61c630ead029630f063f04a5fabb4d6cde095a8ec2f76e7bbdcdb427e76b0c7578a2f92c32ff585fab0939e7bed5a6a5	comments,_suggestions_and_typos	comments,_suggestions_and_typos:In regard to weakness #1, I think this work would be strengthened by adding the following baselines: 1.	comments,_suggestions_and_typos	B	The paper is missing relevant references
c4fff444ce629569aa444881cb13c6cb61c630ead029630f063f04a5fabb4d6cde095a8ec2f76e7bbdcdb427e76b0c7578a2f92c32ff585fab0939e7bed5a6a5	comments,_suggestions_and_typos	For each PCFG with rank r, add a baseline smaller PCFG with state size being r, but where $H, I, J, K, L$ are directly parameterized as learned matrices of $\mathcal{R}^{r \times r}$, $\mathcal{R}^{r \times o}$, $\mathcal{R}^{r}$, etc.	comments,_suggestions_and_typos	I	H13. The authors could also do [extra experiment X]
c4fff444ce629569aa444881cb13c6cb61c630ead029630f063f04a5fabb4d6cde095a8ec2f76e7bbdcdb427e76b0c7578a2f92c32ff585fab0939e7bed5a6a5	comments,_suggestions_and_typos	Under this setting, parsing F-1 might not be directly comparable, but perplexity can still be compared.	comments,_suggestions_and_typos	I	H13. The authors could also do [extra experiment X]
c4fff444ce629569aa444881cb13c6cb61c630ead029630f063f04a5fabb4d6cde095a8ec2f76e7bbdcdb427e76b0c7578a2f92c32ff585fab0939e7bed5a6a5	comments,_suggestions_and_typos	2	"""Summary_of_weaknesses"	O	Other
c4fff444ce629569aa444881cb13c6cb61c630ead029630f063f04a5fabb4d6cde095a8ec2f76e7bbdcdb427e76b0c7578a2f92c32ff585fab0939e7bed5a6a5	comments,_suggestions_and_typos	For each HMM with rank r, add a baseline smaller HMM with state size being r.	comments,_suggestions_and_typos	B	H15. The authors should have done [X] instead, The paper is missing recent baselines
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2	summary_of_weaknesses	in Table 1, it seems using Flickr textual corpus only can bring improvement for SimCSE on downstream tasks but not for using COCO, is there a detailed explanation for this?	Summary_of_weaknesses	B	Not Enough Info, H1. The results are not surprising
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2	summary_of_weaknesses	( also, will adding additional textual data, e.g. more Wikipedia texts bring similar improvement)?	Summary_of_weaknesses	I	H13. The authors could also do [extra experiment X]
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2	summary_of_weaknesses	-Tan and Bansal (2020) shows the significant difference between the image-text corpus and wiki corpus (small sentence length, usually less than 77 and so on.)	Summary_of_weaknesses	I	Other
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2	summary_of_weaknesses	But the dataset statistics have not been discussed here, wondering will become a problem or not for sentence representation learning.	Summary_of_weaknesses	I	Not Enough Info, H1. The results are not surprising, H13. The authors could also do [extra experiment X]
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2	comments,_suggestions_and_typos	comments,_suggestions_and_typos:See above	comments,_suggestions_and_typos	O	
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Summary of Weaknesses	Training was performed on each dataset separately.	"""Summary_of_weaknesses"	B	Other
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Summary of Weaknesses	This may have resulted in the models being quite domain-specific, limiting their generalisation ability.	"""Summary_of_weaknesses"	I	The formulation of X is wrong, H9. The topic is too niche
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Summary of Weaknesses	The method was limited to 2 sequences (minor point).	"""Summary_of_weaknesses"	I	The formulation of X is wrong
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Comments, Suggestions, and Typos	I could see how patch-based swapping may have helped for learning a better intra-modal association when the patches depicted objects the text referred to.	"""Summary_of_weaknesses"	B	Other
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Comments, Suggestions, and Typos	What was the assumption regarding the benefit of general patch-based (as in CLIP-ViL) swapping for the sequencing task?	"""comments,_suggestions_and_typos"""	I	Other
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Comments, Suggestions, and Typos	General intra-modal understanding was already the motivation for SMRM, wasn’t it?	"""Summary_of_weaknesses"	I	Other
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Comments, Suggestions, and Typos	In Section 4.2.3, an illustration might have helped to explain this part; it was hard to understand.	"""comments,_suggestions_and_typos"""	I	H15. The authors should have done [X] instead
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Comments, Suggestions, and Typos	In Section 4.3, the output of the BERSON decoder was simply the order—i.e., integer values (e.g., 0 and 1 in your case of sequences of 2), wasn’t it?	"""comments,_suggestions_and_typos"""	I	Other
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Comments, Suggestions, and Typos	In Section 5, why wasn’t a comparison against a pre-trained ResNet version also made, as was done for CLIP (image-only)?	"""comments,_suggestions_and_typos"""	I	Other
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Comments, Suggestions, and Typos	In Section 5, how would you have explained the gap in effectiveness in the Image-Only setting on WikiHow vs. RecipeQA?	"""comments,_suggestions_and_typos"""	I	Other
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Comments, Suggestions, and Typos	For the other settings/models/modalities, the difference in effectiveness was comparably marginal.	"""Summary_of_weaknesses"	I	The contribution is not novel
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Comments, Suggestions, and Typos	"Line 135: ""consists"" should have been ""which consists"" or ""consisting""."	"""comments,_suggestions_and_typos"""	I	Other
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Comments, Suggestions, and Typos	In Section 3.2, the number of footnotes could have been reduced.	"""comments,_suggestions_and_typos"""	I	Other
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Comments, Suggestions, and Typos	"Line 318: ""select the same"" (missing article “the”)."	"""comments,_suggestions_and_typos"""	I	Other
4edc2630e0ec13d76613a4e505aa8afa86e1cf68cdf29f1ce1b177f589d30c8238cd88a457b46b55a9db5fda56a76ac81df9621ca4b429880995d33352a6820f	Comments, Suggestions, and Typos	"Line 466: ""the text-only"" (missing article “the”)."	"""comments,_suggestions_and_typos"""	I	Other
57eee440d1fdb561b79d3de08ca5af081643756490129a5f136ed36045b1266a2cdaf52e76213d8959b306b879e3c50f1bfb9a61888fd6b275370a9ae029faa3	Summary of Weaknesses	Although the paper is interesting and strongly supported by experimental results, understanding the details is tough.	"""Summary_of_weaknesses"	B	H15. The authors should have done [X] instead,  X is not clear
57eee440d1fdb561b79d3de08ca5af081643756490129a5f136ed36045b1266a2cdaf52e76213d8959b306b879e3c50f1bfb9a61888fd6b275370a9ae029faa3	Summary of Weaknesses	The difference between TGDFA+orig and TGDFA is not very clear in what is meant by the original bilingual GDFA.	"""Summary_of_weaknesses"	I	X is not clear
57eee440d1fdb561b79d3de08ca5af081643756490129a5f136ed36045b1266a2cdaf52e76213d8959b306b879e3c50f1bfb9a61888fd6b275370a9ae029faa3	Summary of Weaknesses	An illustration (page limit permitting) may be helpful to understand the difference.	"""comments,_suggestions_and_typos"""	I	H11. The paper has language errors
57eee440d1fdb561b79d3de08ca5af081643756490129a5f136ed36045b1266a2cdaf52e76213d8959b306b879e3c50f1bfb9a61888fd6b275370a9ae029faa3	Summary of Weaknesses	It is unclear if the HELFI training set uses 3 languages or 84 as listed in the appendix.	"""comments,_suggestions_and_typos"""	I	X is not clear
57eee440d1fdb561b79d3de08ca5af081643756490129a5f136ed36045b1266a2cdaf52e76213d8959b306b879e3c50f1bfb9a61888fd6b275370a9ae029faa3	Comments, Suggestions, and Typos	Apart from the concerns above, it is better to have some insights on how more other language pairs not in the test set correlate with increased performance.	"""comments,_suggestions_and_typos"""	B	H15. The authors should have done [X] instead
57eee440d1fdb561b79d3de08ca5af081643756490129a5f136ed36045b1266a2cdaf52e76213d8959b306b879e3c50f1bfb9a61888fd6b275370a9ae029faa3	Comments, Suggestions, and Typos	This can be achieved by experimental setups which include or exclude other languages not in the test set.	"""comments,_suggestions_and_typos"""	I	H15. The authors should have done [X] instead
57eee440d1fdb561b79d3de08ca5af081643756490129a5f136ed36045b1266a2cdaf52e76213d8959b306b879e3c50f1bfb9a61888fd6b275370a9ae029faa3	Comments, Suggestions, and Typos	For example, in HELFI, there can be one setup which includes only Finnish, Greek, and Hebrew and another that includes all the 84 languages in Appendix A.	"""comments,_suggestions_and_typos"""	I	H15. The authors should have done [X] instead
57eee440d1fdb561b79d3de08ca5af081643756490129a5f136ed36045b1266a2cdaf52e76213d8959b306b879e3c50f1bfb9a61888fd6b275370a9ae029faa3	Comments, Suggestions, and Typos	The Appendix A is awkward as the section heading is not on the same page with the entire content, which can be fixed by typesetting.	"""comments,_suggestions_and_typos"""	I	Other
0b9a49eea74e105b884a72d3f3acfd2f653903dc62a2b5c1e5f267c18ee0738682c1ed7549dfa2e94a1359aaf0eb4fe698144a6467d15db712af895459bf6efd	Summary of Weaknesses	Less of a weakness, but I do slightly disagree with the authors' focus on instance-level rather than system-level correlation (see below).	"""comments,_suggestions_and_typos"""	B	H15. The authors should have done [X] instead
0b9a49eea74e105b884a72d3f3acfd2f653903dc62a2b5c1e5f267c18ee0738682c1ed7549dfa2e94a1359aaf0eb4fe698144a6467d15db712af895459bf6efd	Comments, Suggestions, and Typos	In Section 2.4, the authors argued that metrics should be ranked in terms of instance-level judgments.	"""comments,_suggestions_and_typos"""	B	H15. The authors should have done [X] instead
0b9a49eea74e105b884a72d3f3acfd2f653903dc62a2b5c1e5f267c18ee0738682c1ed7549dfa2e94a1359aaf0eb4fe698144a6467d15db712af895459bf6efd	Comments, Suggestions, and Typos	While I acknowledged the clear advantages of this, particularly related to sample size, I would encourage the authors to also include system-level scores in the leaderboard.	"""comments,_suggestions_and_typos"""	I	H15. The authors should have done [X] instead
0b9a49eea74e105b884a72d3f3acfd2f653903dc62a2b5c1e5f267c18ee0738682c1ed7549dfa2e94a1359aaf0eb4fe698144a6467d15db712af895459bf6efd	Comments, Suggestions, and Typos	Ultimately, in the other half of the leaderboard, metrics will be used to make system-level comparisons.	"""comments,_suggestions_and_typos"""	I	Other
0b9a49eea74e105b884a72d3f3acfd2f653903dc62a2b5c1e5f267c18ee0738682c1ed7549dfa2e94a1359aaf0eb4fe698144a6467d15db712af895459bf6efd	Comments, Suggestions, and Typos	Even if there is high instance-level correlation, there could be different patterns at the system-level—for example, if a metric has a small but consistent bias for or against a particular system's outputs.	"""comments,_suggestions_and_typos"""	I	Other
0b9a49eea74e105b884a72d3f3acfd2f653903dc62a2b5c1e5f267c18ee0738682c1ed7549dfa2e94a1359aaf0eb4fe698144a6467d15db712af895459bf6efd	Comments, Suggestions, and Typos	I wondered if perhaps there was some sort of compromise way to rank metrics that incorporates both instance-level and system-level scores.	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	More emphasis could be given to explaining what the approach is actually doing better than previous ones.	"""Summary_of_weaknesses"	B	H15. The authors should have done [X] instead
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	The model’s outputs do obtain higher scores using automatic metrics, but the paper would benefit from more in-depth analysis of where this improvement comes from.	"""Summary_of_weaknesses"	I	H15. The authors should have done [X] instead
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	Section 4.4 goes in the right direction by showing that models trained using GCPG suffer less from the copying problem and generate more diverse ngrams.	"""Summary_of_weaknesses"	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	However, this does not show whether the outputs actually better follow the constraints provided.	"""Summary_of_weaknesses"	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	How frequently and correctly do the outputs incorporate the lexical items indicated as constraints better than previous work?	"""Summary_of_weaknesses"	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	How frequently and correctly do the outputs follow the syntactic structure of the exemplar better than previous work?	"""Summary_of_weaknesses"	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	Automatic evaluation shows GCPG outperforms previous work in almost all metrics except TED.	"""Summary_of_weaknesses"	B	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	Do the authors have an intuition or evidence for why this happens?	"""Summary_of_weaknesses"	I	H2. The results contradict what I would expect
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	TED measures syntactic tree similarity, indicating how well the model followed the syntactic condition.	"""comments,_suggestions_and_typos"""	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	GCPG models are not better than CGEN and SGCP on TED in the ParaNMT dataset, but not in QQP-Pos.	"""comments,_suggestions_and_typos"""	I	H2. The results contradict what I would expect
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	Could the authors explain whether this is related to the metric itself or dataset characteristics?	"""comments,_suggestions_and_typos"""	I	H2. The results contradict what I would expect
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	In NLG tasks, human evaluation is especially important, and more details about methodology are needed.	"""Summary_of_weaknesses"	B	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	What quality controls were used to ensure reliable crowdsourced scores?	"""Summary_of_weaknesses"	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	What was the inter-annotator agreement or reliability of the collected data?	"""Summary_of_weaknesses"	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	What were the exact instructions provided to crowdworkers, especially for syntax similarity?	"""Summary_of_weaknesses"	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	How were annotators instructed or trained to assess syntax similarity?	"""Summary_of_weaknesses"	I	Other
2e11cd33d54b2c5cccbe5dcbf3a244fb6ae1ea6de3cb6934ffbcba771d18163487fa5b3aaad8d41e90c895ee68f813f664e5b0fd447f20f0694c99ea82641a57	Summary of Weaknesses	In the human evaluation (Table 4), the authors did not include results for GCPG-S only.	"""Summary_of_weaknesses"	B	Other
